shipment_id,carrier,region,shipment_mode,product_category,ship_date,delivery_date,delivery_days,estimated_days,freight_cost_usd,shipment_weight_kg,shipment_value_usd,is_late,is_damaged,delivery_status
SHP_03055,XpressBees,Chennai,Sea,Consumer Goods,2023-06-19,2023-06-30,11,8,46.44,363.05,129.88,True,False,Late
SHP_03056,BlueDart,Jaipur,Air,Food,2023-09-10,2023-09-23,13,10,120.57,234.64,904.0,True,False,Late
SHP_03057,BlueDart,Chennai,Air,Medical Devices,2022-01-24,2022-01-30,6,6,34.93,255.15,228.63,False,False,On Time
SHP_03058,Ecom Express,Pune,Ground,Electronics,2023-11-29,2023-12-02,3,3,59.82,198.36,275.56,False,False,On Time
SHP_03059,Gati,Surat,Ground,Pharma,2023-02-17,2023-03-01,12,10,258.28,247.36,1246.51,True,False,Late
SHP_03060,SpeedPost,Jaipur,Sea,Consumer Goods,2022-09-10,2022-09-22,12,5,185.04,362.22,468.92,True,False,Late
SHP_03061,BlueDart,Surat,Ground,Apparel,2022-11-14,2022-11-21,7,5,65.02,76.78,256.93,True,False,Late
SHP_03062,Ecom Express,Chennai,Sea,Auto Parts,2022-10-30,2022-11-08,9,6,96.05,207.61,535.9,True,False,Late
SHP_03063,Delhivery,Jaipur,Ground,Pharma,2022-07-25,2022-08-03,9,8,107.73,143.36,449.64,True,False,Late
SHP_03064,Gati,Pune,Air,Electronics,2023-04-27,2023-05-07,10,3,168.31,16.14,487.71,True,False,Late
SHP_03065,DHL,Bangalore,Sea,Auto Parts,2022-07-28,2022-08-08,11,9,48.25,371.58,145.06,True,False,Late
SHP_03066,Gati,Ahmedabad,Air,Apparel,2022-06-24,2022-07-03,9,6,245.26,226.28,1320.89,True,False,Late
SHP_03067,FedEx,Kolkata,Sea,Consumer Goods,2022-01-06,2022-01-13,7,4,38.0,301.8,144.94,True,False,Late
SHP_03068,Ecom Express,Mumbai,Sea,Auto Parts,2022-08-01,2022-08-08,7,5,57.5,462.03,269.31,True,False,Late
SHP_03069,SpeedPost,Chennai,Sea,Auto Parts,2023-06-11,2023-06-27,16,8,145.35,469.75,370.38,True,False,Late
SHP_03070,DHL,Jaipur,Sea,Pharma,2023-09-06,2023-09-14,8,6,35.16,207.71,263.41,True,False,Late
SHP_03071,Gati,Pune,Sea,Electronics,2022-01-15,2022-01-26,11,7,215.22,407.4,1354.73,True,False,Late
SHP_03072,SpeedPost,Hyderabad,Ground,Auto Parts,2022-08-07,2022-08-20,13,6,159.29,274.78,373.02,True,False,Late
SHP_03073,SafeExpress,Pune,Air,Pharma,2023-11-07,2023-11-20,13,8,158.61,459.24,400.85,True,False,Late
SHP_03074,Amazon Logistics,Hyderabad,Sea,Auto Parts,2023-03-30,2023-04-06,7,4,80.51,376.95,403.74,True,False,Late
SHP_03075,DTDC,Chennai,Ground,Medical Devices,2022-02-14,2022-03-02,16,9,137.4,107.55,308.25,True,False,Late
SHP_03076,Delhivery,Mumbai,Air,Food,2022-02-16,2022-02-26,10,9,66.29,304.33,387.05,True,False,Late
SHP_03077,BlueDart,Hyderabad,Air,Medical Devices,2022-09-15,2022-09-27,12,9,59.65,498.37,186.11,True,False,Late
SHP_03078,Delhivery,Kolkata,Air,Food,2023-06-01,2023-06-10,9,10,25.54,273.18,83.2,False,False,On Time
SHP_03079,Ecom Express,Jaipur,Ground,Consumer Goods,2023-03-14,2023-03-18,4,3,86.68,29.77,421.41,True,False,Late
SHP_03080,DTDC,Ahmedabad,Ground,Electronics,2023-11-04,2023-11-13,9,4,94.59,89.12,650.3,True,True,Late
SHP_03081,BlueDart,Jaipur,Sea,Consumer Goods,2022-11-17,2022-11-28,11,8,107.81,355.23,675.51,True,False,Late
SHP_03082,Gati,Jaipur,Sea,Pharma,2022-02-13,2022-02-20,7,7,136.49,301.29,448.94,False,False,On Time
SHP_03083,Amazon Logistics,Kolkata,Sea,Consumer Goods,2022-01-02,2022-01-06,4,4,79.14,158.17,158.43,False,False,On Time
SHP_03084,UPS,Jaipur,Ground,Auto Parts,2022-07-17,2022-07-19,2,3,129.11,442.2,311.35,False,False,On Time
SHP_03085,Delhivery,Ahmedabad,Air,Electronics,2023-01-19,2023-01-24,5,3,103.51,327.21,263.3,True,False,Late
SHP_03086,SpeedPost,Jaipur,Air,Food,2023-02-15,2023-02-22,7,8,237.88,168.35,1297.28,False,False,On Time
SHP_03087,SafeExpress,Jaipur,Air,Consumer Goods,2023-06-30,2023-07-10,10,10,170.3,397.58,843.79,False,False,On Time
SHP_03088,Amazon Logistics,Mumbai,Sea,Industrial,2023-09-17,2023-09-25,8,5,114.32,353.71,743.91,True,False,Late
SHP_03089,Amazon Logistics,Pune,Air,Auto Parts,2022-04-14,2022-04-22,8,9,41.14,295.7,133.51,False,False,On Time
SHP_03090,BlueDart,Hyderabad,Sea,Medical Devices,2022-06-17,2022-06-21,4,5,84.07,471.04,557.39,False,False,On Time
SHP_03091,Gati,Mumbai,Air,Auto Parts,2023-11-24,2023-12-04,10,4,169.28,261.31,692.79,True,False,Late
SHP_03092,XpressBees,Hyderabad,Sea,Pharma,2023-02-02,2023-02-10,8,9,32.17,459.11,247.18,False,False,On Time
SHP_03093,Ecom Express,Bangalore,Sea,Pharma,2023-10-28,2023-11-02,5,6,129.44,296.16,903.62,False,False,On Time
SHP_03094,Ecom Express,Pune,Ground,Electronics,2022-06-22,2022-06-25,3,4,83.21,24.51,487.55,False,False,On Time
SHP_03095,FedEx,Bangalore,Sea,Food,2023-11-27,2023-12-03,6,6,31.23,162.61,171.84,False,False,On Time
SHP_03096,XpressBees,Jaipur,Sea,Apparel,2022-03-02,2022-03-11,9,9,48.22,395.46,332.52,False,False,On Time
SHP_03097,Ecom Express,Surat,Sea,Electronics,2022-01-21,2022-01-29,8,9,84.93,202.58,448.89,False,False,On Time
SHP_03098,Delhivery,Mumbai,Ground,Apparel,2022-04-02,2022-04-06,4,4,104.23,421.35,704.14,False,True,On Time
SHP_03099,FedEx,Kolkata,Ground,Electronics,2023-07-25,2023-07-29,4,3,51.79,398.23,230.07,True,False,Late
SHP_03100,Amazon Logistics,Delhi,Sea,Auto Parts,2022-04-15,2022-04-21,6,7,109.47,276.13,374.01,False,False,On Time
SHP_03101,Delhivery,Hyderabad,Ground,Medical Devices,2022-01-31,2022-02-08,8,9,87.02,405.87,560.51,False,False,On Time
SHP_03102,Amazon Logistics,Mumbai,Ground,Apparel,2023-04-13,2023-04-21,8,7,66.83,297.26,222.05,True,False,Late
SHP_03103,Amazon Logistics,Pune,Sea,Pharma,2023-05-14,2023-05-21,7,7,88.88,137.45,340.44,False,False,On Time
SHP_03104,Gati,Mumbai,Ground,Medical Devices,2023-04-11,2023-04-26,15,10,112.25,424.06,678.76,True,False,Late
SHP_03105,DTDC,Ahmedabad,Ground,Consumer Goods,2023-09-12,2023-09-24,12,4,225.16,98.03,579.64,True,False,Late
SHP_03106,DTDC,Ahmedabad,Air,Consumer Goods,2022-05-07,2022-05-20,13,10,201.01,187.97,1027.67,True,False,Late
SHP_03107,DHL,Bangalore,Sea,Consumer Goods,2022-05-13,2022-05-25,12,10,33.9,379.4,146.5,True,False,Late
SHP_03108,Amazon Logistics,Kolkata,Ground,Pharma,2022-07-14,2022-07-24,10,7,79.82,135.4,610.41,True,False,Late
SHP_03109,SpeedPost,Kolkata,Ground,Pharma,2022-05-08,2022-05-21,13,9,148.13,419.67,959.3,True,False,Late
SHP_03110,DTDC,Mumbai,Air,Electronics,2023-01-08,2023-01-19,11,10,117.13,358.54,337.93,True,False,Late
SHP_03111,UPS,Chennai,Ground,Apparel,2022-12-16,2022-12-24,8,9,25.07,160.85,176.03,False,False,On Time
SHP_03112,DTDC,Jaipur,Ground,Electronics,2023-04-09,2023-04-14,5,5,145.15,424.69,585.95,False,False,On Time
SHP_03113,Gati,Pune,Sea,Food,2022-12-05,2022-12-11,6,6,113.92,59.95,413.89,False,False,On Time
SHP_03114,DHL,Pune,Sea,Food,2022-10-23,2022-10-28,5,5,40.69,362.94,254.99,False,True,On Time
SHP_03115,FedEx,Bangalore,Sea,Industrial,2022-09-22,2022-09-27,5,6,108.25,138.94,670.08,False,False,On Time
SHP_03116,DTDC,Mumbai,Sea,Auto Parts,2023-06-09,2023-06-18,9,6,205.04,400.28,652.23,True,False,Late
SHP_03117,XpressBees,Ahmedabad,Sea,Apparel,2022-11-08,2022-11-11,3,3,35.15,57.82,266.56,False,False,On Time
SHP_03118,FedEx,Chennai,Ground,Electronics,2023-05-30,2023-06-02,3,4,125.81,402.11,679.52,False,False,On Time
SHP_03119,DTDC,Bangalore,Ground,Medical Devices,2023-04-20,2023-05-01,11,9,202.27,181.13,979.15,True,False,Late
SHP_03120,Delhivery,Bangalore,Ground,Food,2022-11-04,2022-11-09,5,5,103.64,496.07,719.65,False,False,On Time
SHP_03121,DTDC,Hyderabad,Sea,Apparel,2022-05-12,2022-05-22,10,8,138.85,34.27,665.88,True,False,Late
SHP_03122,Amazon Logistics,Bangalore,Sea,Pharma,2022-12-06,2022-12-09,3,3,51.44,183.08,273.87,False,False,On Time
SHP_03123,Amazon Logistics,Ahmedabad,Air,Pharma,2022-09-26,2022-10-08,12,10,74.65,190.16,318.99,True,False,Late
SHP_03124,UPS,Surat,Sea,Auto Parts,2022-11-03,2022-11-14,11,8,71.91,361.62,199.64,True,False,Late
SHP_03125,Delhivery,Chennai,Air,Food,2023-02-04,2023-02-15,11,8,44.91,186.02,291.93,True,False,Late
SHP_03126,UPS,Delhi,Sea,Pharma,2023-05-08,2023-05-14,6,7,51.98,477.37,172.53,False,False,On Time
SHP_03127,FedEx,Mumbai,Ground,Electronics,2022-10-12,2022-10-20,8,7,39.95,394.33,223.12,True,False,Late
SHP_03128,Delhivery,Ahmedabad,Ground,Industrial,2022-07-29,2022-08-03,5,6,87.49,306.36,426.33,False,False,On Time
SHP_03129,Gati,Pune,Air,Food,2022-09-06,2022-09-21,15,7,247.91,82.73,1138.61,True,False,Late
SHP_03130,DHL,Delhi,Air,Pharma,2022-07-30,2022-08-06,7,7,55.92,300.08,278.37,False,False,On Time
SHP_03131,Amazon Logistics,Pune,Sea,Consumer Goods,2023-10-04,2023-10-11,7,4,79.97,46.61,607.42,True,False,Late
SHP_03132,DHL,Bangalore,Air,Medical Devices,2023-08-10,2023-08-17,7,5,88.74,109.07,410.21,True,False,Late
SHP_03133,Amazon Logistics,Bangalore,Ground,Industrial,2023-08-21,2023-08-24,3,3,47.51,80.51,148.1,False,False,On Time
SHP_03134,Delhivery,Hyderabad,Sea,Pharma,2023-03-26,2023-03-30,4,3,72.3,343.04,569.97,True,False,Late
SHP_03135,SafeExpress,Surat,Air,Consumer Goods,2023-07-23,2023-08-05,13,10,162.77,361.67,810.3,True,True,Late
SHP_03136,DHL,Chennai,Ground,Consumer Goods,2023-02-25,2023-03-07,10,8,26.31,336.27,123.54,True,False,Late
SHP_03137,UPS,Bangalore,Sea,Apparel,2022-05-04,2022-05-12,8,5,38.34,290.72,290.14,True,False,Late
SHP_03138,Amazon Logistics,Kolkata,Sea,Apparel,2023-05-08,2023-05-17,9,7,39.03,131.08,263.17,True,False,Late
SHP_03139,BlueDart,Mumbai,Ground,Medical Devices,2023-10-22,2023-11-03,12,9,42.44,380.36,314.09,True,False,Late
SHP_03140,Ecom Express,Mumbai,Ground,Medical Devices,2022-08-26,2022-08-30,4,4,46.25,326.89,165.93,False,False,On Time
SHP_03141,Amazon Logistics,Hyderabad,Sea,Electronics,2022-04-26,2022-05-05,9,7,61.91,77.43,220.92,True,False,Late
SHP_03142,Ecom Express,Chennai,Ground,Electronics,2023-05-01,2023-05-05,4,3,83.71,363.06,280.69,True,False,Late
SHP_03143,Gati,Surat,Air,Electronics,2023-02-25,2023-03-13,16,8,142.93,181.03,1130.46,True,False,Late
SHP_03144,Gati,Pune,Sea,Industrial,2022-06-20,2022-07-02,12,4,124.41,287.12,396.12,True,False,Late
SHP_03145,Ecom Express,Chennai,Sea,Consumer Goods,2022-12-11,2022-12-21,10,10,76.33,230.88,390.66,False,False,On Time
SHP_03146,Delhivery,Jaipur,Air,Medical Devices,2023-07-27,2023-08-04,8,9,46.9,387.89,118.93,False,False,On Time
SHP_03147,SpeedPost,Delhi,Sea,Medical Devices,2022-08-14,2022-08-24,10,3,197.42,399.82,607.05,True,False,Late
SHP_03148,UPS,Chennai,Air,Pharma,2023-11-27,2023-12-09,12,10,37.07,433.01,81.51,True,False,Late
SHP_03149,BlueDart,Jaipur,Air,Medical Devices,2022-11-12,2022-11-16,4,3,54.72,374.82,244.94,True,False,Late
SHP_03150,SpeedPost,Bangalore,Air,Industrial,2023-08-23,2023-08-26,3,3,80.46,363.2,619.91,False,False,On Time
SHP_03151,Ecom Express,Hyderabad,Ground,Pharma,2022-11-16,2022-11-21,5,4,128.03,240.86,663.44,True,False,Late
SHP_03152,Ecom Express,Ahmedabad,Sea,Consumer Goods,2023-04-18,2023-04-26,8,6,72.47,488.92,398.89,True,False,Late
SHP_03153,DHL,Bangalore,Air,Auto Parts,2022-07-05,2022-07-15,10,9,48.49,87.14,202.83,True,False,Late
SHP_03154,SpeedPost,Jaipur,Ground,Apparel,2022-10-01,2022-10-17,16,8,257.15,52.23,1816.89,True,False,Late
SHP_03155,Delhivery,Ahmedabad,Sea,Food,2022-06-10,2022-06-22,12,10,25.75,58.26,103.36,True,False,Late
SHP_03156,FedEx,Ahmedabad,Sea,Auto Parts,2022-07-30,2022-08-06,7,5,25.48,483.22,115.78,True,False,Late
SHP_03157,Amazon Logistics,Surat,Sea,Consumer Goods,2022-03-06,2022-03-12,6,3,61.02,302.67,195.43,True,False,Late
SHP_03158,Ecom Express,Ahmedabad,Sea,Industrial,2022-08-06,2022-08-14,8,6,53.75,441.91,123.97,True,False,Late
SHP_03159,UPS,Ahmedabad,Ground,Auto Parts,2023-11-05,2023-11-15,10,9,87.43,404.33,593.74,True,False,Late
SHP_03160,Amazon Logistics,Ahmedabad,Sea,Consumer Goods,2023-01-30,2023-02-09,10,7,91.47,486.24,591.58,True,False,Late
SHP_03161,Gati,Chennai,Ground,Auto Parts,2022-09-16,2022-09-23,7,8,209.04,65.29,447.58,False,False,On Time
SHP_03162,XpressBees,Ahmedabad,Air,Pharma,2023-07-27,2023-08-06,10,7,89.17,157.75,299.78,True,False,Late
SHP_03163,Delhivery,Mumbai,Air,Auto Parts,2022-12-24,2023-01-03,10,7,116.02,16.75,905.77,True,False,Late
SHP_03164,Delhivery,Chennai,Sea,Food,2022-07-23,2022-08-02,10,8,85.94,93.67,484.96,True,False,Late
SHP_03165,SpeedPost,Kolkata,Ground,Pharma,2022-10-11,2022-10-20,9,3,119.85,104.91,935.49,True,False,Late
SHP_03166,FedEx,Pune,Air,Consumer Goods,2022-08-12,2022-08-18,6,5,113.04,157.46,257.2,True,False,Late
SHP_03167,UPS,Kolkata,Ground,Food,2023-06-30,2023-07-13,13,10,70.35,101.44,263.68,True,False,Late
SHP_03168,DTDC,Kolkata,Ground,Consumer Goods,2023-03-19,2023-03-24,5,3,119.31,428.63,336.33,True,False,Late
SHP_03169,SpeedPost,Jaipur,Ground,Industrial,2022-04-25,2022-05-11,16,8,106.39,27.32,822.35,True,False,Late
SHP_03170,FedEx,Mumbai,Air,Pharma,2022-07-03,2022-07-15,12,10,29.72,402.19,79.09,True,False,Late
SHP_03171,Delhivery,Delhi,Ground,Industrial,2023-06-15,2023-06-25,10,7,117.52,238.15,681.98,True,False,Late
SHP_03172,BlueDart,Chennai,Air,Consumer Goods,2022-03-31,2022-04-08,8,7,47.57,161.06,341.23,True,False,Late
SHP_03173,SafeExpress,Ahmedabad,Sea,Food,2022-12-16,2022-12-23,7,3,200.36,384.38,1225.71,True,False,Late
SHP_03174,UPS,Ahmedabad,Air,Consumer Goods,2023-06-25,2023-07-06,11,10,70.43,235.49,344.07,True,False,Late
SHP_03175,SafeExpress,Surat,Sea,Electronics,2022-06-13,2022-06-20,7,5,238.95,199.86,613.89,True,False,Late
SHP_03176,FedEx,Bangalore,Air,Auto Parts,2023-04-18,2023-04-26,8,7,87.81,294.33,684.25,True,False,Late
SHP_03177,FedEx,Chennai,Air,Auto Parts,2023-02-26,2023-03-07,9,10,60.12,346.87,401.06,False,False,On Time
SHP_03178,SpeedPost,Delhi,Air,Consumer Goods,2023-10-19,2023-10-27,8,8,239.56,409.43,863.37,False,False,On Time
SHP_03179,XpressBees,Surat,Air,Industrial,2023-03-28,2023-04-07,10,7,126.74,402.86,426.86,True,False,Late
SHP_03180,Delhivery,Ahmedabad,Air,Consumer Goods,2022-12-03,2022-12-09,6,7,116.14,438.88,664.45,False,False,On Time
SHP_03181,Amazon Logistics,Mumbai,Sea,Pharma,2022-07-13,2022-07-19,6,4,83.18,409.67,288.56,True,False,Late
SHP_03182,Ecom Express,Hyderabad,Air,Electronics,2023-03-15,2023-03-28,13,10,59.19,312.28,412.66,True,False,Late
SHP_03183,DTDC,Mumbai,Sea,Medical Devices,2023-08-25,2023-08-30,5,6,115.98,93.5,667.31,False,False,On Time
SHP_03184,Delhivery,Kolkata,Air,Medical Devices,2022-06-08,2022-06-20,12,9,90.62,27.52,585.34,True,False,Late
SHP_03185,Gati,Mumbai,Air,Consumer Goods,2023-01-26,2023-02-03,8,6,83.84,300.4,616.16,True,False,Late
SHP_03186,Delhivery,Kolkata,Ground,Industrial,2022-01-04,2022-01-09,5,6,71.22,321.51,192.58,False,False,On Time
SHP_03187,DHL,Bangalore,Sea,Auto Parts,2022-08-02,2022-08-06,4,5,37.33,433.26,215.31,False,False,On Time
SHP_03188,FedEx,Surat,Ground,Pharma,2022-01-23,2022-01-30,7,7,46.05,332.32,239.01,False,False,On Time
SHP_03189,SafeExpress,Kolkata,Sea,Apparel,2022-02-26,2022-03-12,14,7,237.41,390.99,521.16,True,False,Late
SHP_03190,DHL,Pune,Ground,Industrial,2023-04-05,2023-04-14,9,6,62.69,378.37,307.96,True,False,Late
SHP_03191,BlueDart,Jaipur,Sea,Apparel,2022-10-05,2022-10-14,9,8,49.85,415.02,211.79,True,False,Late
SHP_03192,UPS,Ahmedabad,Air,Food,2023-06-12,2023-06-19,7,5,122.84,426.05,678.24,True,False,Late
SHP_03193,FedEx,Surat,Ground,Apparel,2023-01-07,2023-01-17,10,8,96.98,387.12,649.83,True,False,Late
SHP_03194,FedEx,Pune,Ground,Pharma,2022-09-07,2022-09-13,6,3,38.01,211.9,241.76,True,False,Late
SHP_03195,Delhivery,Hyderabad,Ground,Auto Parts,2023-02-01,2023-02-06,5,4,26.56,354.45,100.0,True,False,Late
SHP_03196,SpeedPost,Delhi,Sea,Medical Devices,2022-02-01,2022-02-09,8,5,131.86,356.07,296.21,True,False,Late
SHP_03197,DHL,Ahmedabad,Ground,Medical Devices,2022-12-21,2023-01-01,11,8,98.27,386.91,320.55,True,False,Late
SHP_03198,Amazon Logistics,Surat,Air,Pharma,2023-06-04,2023-06-09,5,5,71.9,388.09,273.23,False,False,On Time
SHP_03199,XpressBees,Ahmedabad,Ground,Industrial,2023-01-17,2023-01-23,6,5,54.81,354.17,151.12,True,False,Late
SHP_03200,UPS,Hyderabad,Sea,Food,2023-05-10,2023-05-23,13,10,29.05,246.98,181.97,True,False,Late
SHP_03201,Delhivery,Jaipur,Ground,Industrial,2023-08-06,2023-08-17,11,9,119.12,461.05,842.5,True,False,Late
SHP_03202,Ecom Express,Bangalore,Air,Medical Devices,2023-03-08,2023-03-17,9,10,41.17,182.32,136.93,False,False,On Time
SHP_03203,UPS,Ahmedabad,Ground,Auto Parts,2022-09-27,2022-10-02,5,3,56.62,391.23,422.82,True,False,Late
SHP_03204,XpressBees,Bangalore,Sea,Auto Parts,2023-02-11,2023-02-19,8,8,109.55,470.99,756.14,False,False,On Time
SHP_03205,SafeExpress,Chennai,Ground,Electronics,2023-05-24,2023-05-26,2,3,141.02,480.21,566.67,False,False,On Time
SHP_03206,DTDC,Pune,Ground,Medical Devices,2023-01-08,2023-01-18,10,9,252.48,212.27,1350.63,True,False,Late
SHP_03207,BlueDart,Chennai,Ground,Auto Parts,2023-03-01,2023-03-13,12,9,30.67,410.28,174.1,True,False,Late
SHP_03208,DTDC,Jaipur,Air,Pharma,2023-05-30,2023-06-07,8,9,132.87,40.19,336.53,False,False,On Time
SHP_03209,Gati,Ahmedabad,Sea,Medical Devices,2022-06-12,2022-06-24,12,4,162.22,116.14,704.98,True,False,Late
SHP_03210,DHL,Jaipur,Sea,Food,2022-03-12,2022-03-20,8,9,79.97,477.85,583.79,False,False,On Time
SHP_03211,Amazon Logistics,Pune,Sea,Pharma,2022-04-01,2022-04-05,4,3,64.04,381.35,203.74,True,False,Late
SHP_03212,FedEx,Pune,Air,Apparel,2022-02-14,2022-02-21,7,5,54.93,16.97,343.26,True,False,Late
SHP_03213,SafeExpress,Chennai,Sea,Food,2023-08-08,2023-08-19,11,9,169.96,21.76,1267.54,True,False,Late
SHP_03214,BlueDart,Surat,Sea,Auto Parts,2023-06-16,2023-06-20,4,5,83.76,307.66,432.98,False,False,On Time
SHP_03215,XpressBees,Surat,Air,Consumer Goods,2023-04-09,2023-04-20,11,9,51.09,441.04,372.14,True,False,Late
SHP_03216,SafeExpress,Mumbai,Sea,Food,2022-11-03,2022-11-08,5,4,132.91,371.56,588.6,True,False,Late
SHP_03217,DTDC,Bangalore,Sea,Consumer Goods,2022-11-11,2022-11-17,6,7,126.38,324.3,399.96,False,False,On Time
SHP_03218,UPS,Ahmedabad,Sea,Consumer Goods,2023-02-21,2023-03-01,8,6,87.36,325.78,446.38,True,False,Late
SHP_03219,Amazon Logistics,Ahmedabad,Ground,Industrial,2022-10-07,2022-10-13,6,5,65.76,223.21,166.36,True,False,Late
SHP_03220,DTDC,Kolkata,Sea,Food,2023-08-06,2023-08-16,10,8,96.53,163.85,661.09,True,False,Late
SHP_03221,Gati,Bangalore,Air,Industrial,2022-01-11,2022-01-21,10,5,222.6,291.88,460.04,True,False,Late
SHP_03222,SpeedPost,Kolkata,Ground,Consumer Goods,2023-02-04,2023-02-20,16,9,91.5,448.74,546.05,True,False,Late
SHP_03223,UPS,Jaipur,Air,Food,2023-11-12,2023-11-18,6,5,65.29,245.58,203.34,True,False,Late
SHP_03224,XpressBees,Chennai,Air,Auto Parts,2023-07-26,2023-08-01,6,7,128.03,337.91,305.47,False,False,On Time
SHP_03225,XpressBees,Hyderabad,Sea,Medical Devices,2023-05-23,2023-05-28,5,6,122.47,393.72,485.86,False,False,On Time
SHP_03226,Delhivery,Ahmedabad,Sea,Consumer Goods,2023-10-30,2023-11-09,10,8,77.75,281.03,156.49,True,False,Late
SHP_03227,Delhivery,Delhi,Sea,Apparel,2023-02-10,2023-02-22,12,10,52.42,128.1,294.07,True,False,Late
SHP_03228,Ecom Express,Chennai,Air,Auto Parts,2022-02-07,2022-02-17,10,8,36.27,481.08,149.82,True,False,Late
SHP_03229,DTDC,Bangalore,Air,Pharma,2022-10-26,2022-10-31,5,5,256.52,255.3,1194.99,False,False,On Time
SHP_03230,FedEx,Pune,Air,Pharma,2022-09-13,2022-09-20,7,8,91.32,46.8,714.68,False,False,On Time
SHP_03231,Gati,Mumbai,Ground,Consumer Goods,2023-01-19,2023-01-25,6,4,120.28,439.62,635.56,True,True,Late
SHP_03232,FedEx,Hyderabad,Air,Apparel,2022-07-10,2022-07-22,12,10,68.13,497.55,212.36,True,False,Late
SHP_03233,SpeedPost,Mumbai,Ground,Apparel,2022-08-01,2022-08-14,13,6,97.24,201.4,731.3,True,False,Late
SHP_03234,Amazon Logistics,Jaipur,Air,Auto Parts,2022-02-14,2022-02-18,4,3,40.87,301.77,211.4,True,False,Late
SHP_03235,Gati,Hyderabad,Sea,Consumer Goods,2023-01-06,2023-01-13,7,3,232.5,236.8,1446.09,True,False,Late
SHP_03236,SpeedPost,Kolkata,Air,Electronics,2022-10-24,2022-11-03,10,6,242.64,252.15,767.34,True,False,Late
SHP_03237,DHL,Ahmedabad,Ground,Medical Devices,2022-05-07,2022-05-12,5,6,69.95,5.91,455.17,False,False,On Time
SHP_03238,UPS,Delhi,Ground,Auto Parts,2022-10-22,2022-10-30,8,8,111.43,55.56,890.33,False,False,On Time
SHP_03239,UPS,Mumbai,Ground,Food,2022-03-26,2022-04-02,7,5,54.61,400.03,168.07,True,False,Late
SHP_03240,Delhivery,Kolkata,Air,Apparel,2022-08-15,2022-08-23,8,6,34.08,207.2,140.91,True,False,Late
SHP_03241,Ecom Express,Bangalore,Ground,Auto Parts,2022-11-30,2022-12-09,9,8,40.73,228.72,115.39,True,False,Late
SHP_03242,BlueDart,Kolkata,Sea,Auto Parts,2022-02-28,2022-03-07,7,5,101.02,56.81,206.71,True,False,Late
SHP_03243,SafeExpress,Kolkata,Sea,Auto Parts,2022-02-12,2022-03-01,17,9,80.49,231.45,197.69,True,False,Late
SHP_03244,UPS,Delhi,Sea,Electronics,2023-01-28,2023-02-10,13,10,46.27,90.52,159.43,True,False,Late
SHP_03245,BlueDart,Jaipur,Air,Food,2022-01-18,2022-01-27,9,8,80.62,367.17,500.26,True,False,Late
SHP_03246,Ecom Express,Pune,Ground,Pharma,2023-03-29,2023-04-05,7,7,40.25,54.58,208.02,False,False,On Time
SHP_03247,DTDC,Bangalore,Ground,Industrial,2023-02-27,2023-03-11,12,8,213.06,286.98,608.52,True,True,Late
SHP_03248,FedEx,Delhi,Ground,Industrial,2023-07-12,2023-07-16,4,3,35.35,303.59,111.08,True,False,Late
SHP_03249,Delhivery,Chennai,Air,Consumer Goods,2022-07-27,2022-08-01,5,6,58.15,354.48,244.8,False,False,On Time
SHP_03250,XpressBees,Mumbai,Air,Industrial,2022-05-03,2022-05-13,10,9,49.5,464.57,108.8,True,False,Late
SHP_03251,FedEx,Ahmedabad,Air,Industrial,2023-03-28,2023-03-30,2,3,110.99,170.83,688.19,False,False,On Time
SHP_03252,Amazon Logistics,Chennai,Air,Auto Parts,2022-04-05,2022-04-18,13,10,64.28,264.83,303.66,True,False,Late
SHP_03253,Delhivery,Mumbai,Ground,Electronics,2023-05-21,2023-05-30,9,6,50.09,381.86,120.97,True,False,Late
SHP_03254,Delhivery,Pune,Sea,Electronics,2023-01-23,2023-01-29,6,6,100.33,37.28,555.14,False,False,On Time
SHP_03255,Ecom Express,Hyderabad,Sea,Auto Parts,2022-01-29,2022-02-06,8,7,29.53,175.52,186.16,True,False,Late
SHP_03256,Delhivery,Bangalore,Sea,Medical Devices,2023-08-08,2023-08-15,7,6,74.04,332.14,526.79,True,False,Late
SHP_03257,Delhivery,Mumbai,Sea,Industrial,2023-02-06,2023-02-10,4,5,74.24,440.43,291.17,False,False,On Time
SHP_03258,SafeExpress,Bangalore,Ground,Electronics,2023-08-18,2023-08-28,10,5,84.69,64.77,643.13,True,False,Late
SHP_03259,Ecom Express,Delhi,Air,Consumer Goods,2023-06-09,2023-06-11,2,3,27.77,303.38,212.04,False,False,On Time
SHP_03260,DHL,Jaipur,Sea,Electronics,2023-08-27,2023-09-06,10,7,25.37,278.1,150.24,True,False,Late
SHP_03261,BlueDart,Bangalore,Ground,Consumer Goods,2023-11-14,2023-11-22,8,5,27.53,464.57,187.58,True,False,Late
SHP_03262,Amazon Logistics,Ahmedabad,Ground,Auto Parts,2023-05-23,2023-05-25,2,3,54.14,294.54,151.85,False,False,On Time
SHP_03263,UPS,Delhi,Air,Medical Devices,2023-03-14,2023-03-24,10,9,70.57,482.09,331.51,True,False,Late
SHP_03264,SpeedPost,Pune,Ground,Electronics,2023-08-31,2023-09-06,6,5,86.65,432.73,642.03,True,False,Late
SHP_03265,BlueDart,Pune,Ground,Food,2023-08-06,2023-08-17,11,10,101.71,391.33,575.56,True,False,Late
